Files,Shortnames,Dates,RA,DEC,CH4-J_burgasser,CH4-J_burgasser_error,CH4-H_burgasser,CH4-H_burgasser_error,CH4-K_burgasser,CH4-K_burgasser_error,H2O-J_burgasser,H2O-J_burgasser_error,H2O-H_burgasser,H2O-H_burgasser_error,H2O-K_burgasser,H2O-K_burgasser_error,K-J_burgasser,K-J_burgasser_error,H-dip_burgasser,H-dip_burgasser_error,H2O_allers,H2O_allers_error,FeH-z_allers,FeH-z_allers_error,VO-z_allers,VO-z_allers_error,FeH-J_allers,FeH-J_allers_error,KI-J_allers,KI-J_allers_error,H-cont_allers,H-cont_allers_error,Color-d2_geballe,Color-d2_geballe_error,Cont-1.0_geballe,Cont-1.0_geballe_error,H2O-1.2_geballe,H2O-1.2_geballe_error,H2O-1.5_geballe,H2O-1.5_geballe_error,H2O-2.2_geballe,H2O-2.2_geballe_error,CH4-1.6_geballe,CH4-1.6_geballe_error,CH4-2.2_geballe,CH4-2.2_geballe_error,H2O-A_reid,H2O-A_reid_error,H2O-B_reid,H2O-B_reid_error,sHJ_testi,sHJ_testi_error,sKJ_testi,sKJ_testi_error,sH2O_J_testi,sH2O_J_testi_error,sH2O_H1_testi,sH2O_H1_testi_error,sH2O_H2_testi,sH2O_H2_testi_error,sH2O_K2_testi,sH2O_K2_testi_error
spex_prism_0042+0604_160911.fits,J0042+0604,160911, 00:42:07.37, 06:03:55.4,0.7390809381917549,0.00196035104911612,0.9709066863332102,0.003016781285775294,0.9226559769393886,0.003798262716282279,1.1105445560582103,0.0031376574919305686,1.0381730278696515,0.003118667813673432,1.036830251354695,0.003969014197693546,0.30478507172191055,0.0009455686151618444,0.9915947000747661,0.0026902085503380363,0.9589911518912948,0.0030056906694736828,1.0487596178075789,0.00264804228580312,0.9928504636384115,0.0022180118535104895,,,1.0282318507267931,0.002364018917378521,1.004583456856716,0.0026229016952569475,1.5073938915405782,0.00769143044288722,1.122168558109349,0.0041644666947854335,0.8927501876017735,0.003129713292119898,0.9597087208074928,0.003292727933015051,0.9602128996171326,0.003492305818841707,1.0299650976518304,0.002797869752041521,1.0838275857889905,0.004689576626128719,0.8715334776033757,0.002540877372496175,1.042817817666035,0.003296147918501969,0.43000937955238855,0.0026641226798073537,1.0793954037463984,0.0021932559556815273,-0.16106762795698837,0.002525638580175213,-0.09197935181163662,0.0032409072187672304,0.3009117220734265,0.003416020574564022,-0.12857445858459793,0.003018868728260278
spex_prism_0021-0128_160911.fits,J0021-0128,160911, 00:21:39.83,-01:28:27.9,0.7518155279808881,0.0022802036145806734,0.9569045386557642,0.0031832589808002067,0.9610126674843246,0.004098376371470641,1.0849326194025601,0.0037908374486569536,1.0477605872777604,0.003600318153295771,1.0187349051639434,0.003716946779723909,0.3247366394613508,0.0011246629168699123,0.9902258502427186,0.00359247426138222,0.9196797130519753,0.0025176768596790137,1.0497759814138192,0.002392959794367118,0.9818897937638902,0.0024992248869235524,,,1.0189761181370798,0.0021533894118052283,1.0225682381770802,0.0030670268043548085,1.5145030520224811,0.010453413265906791,1.1159234344628317,0.004161654338332198,0.9164509129407711,0.002660225950757387,0.94674498091942,0.003151731989419507,0.9690634277145289,0.0038319161325435346,1.045036322436902,0.003681670889363615,1.0405690099983114,0.004571470010588333,0.8855532365163465,0.002463611494656557,1.077991912291775,0.0035682518130271137,0.41812445168155365,0.0030945914003036837,1.0370622843643,0.0027747682917159556,-0.14015919453287465,0.0028525366150061625,-0.11329988212503751,0.003759871863795666,0.29783710354301,0.003704432363854924,-0.12119863044938363,0.004316619506577101
spex_prism_2217-3552_161024.fits,J2217-3552,161024, 22:17:37.02,-35:52:30.9,0.768142099526116,0.02267152761911299,0.9467961629074162,0.05475437532947864,0.7714197691298609,0.0709366746028855,1.0039713955261382,0.03258772758792135,0.9918908988939414,0.0505894030441442,0.9523160279548077,0.0656809326004922,0.2858197150403944,0.01758030815276585,1.0073505060586971,0.05227235215613742,0.8862497613739312,0.04659644907730793,0.9569335494986676,0.024108875234960202,0.9900669165210547,0.020512230416082737,,,0.9897127435850029,0.026429692756938964,1.0647181439185802,0.05814399677355224,1.8140947011908,0.10756772658215212,1.0871495584033506,0.03958553102506563,0.9820110061319764,0.03776692674134195,0.9473951508984761,0.04766407309695665,1.1084165995171509,0.06594621732765873,1.0561935495484116,0.05313869777710402,1.2963110877077613,0.12435382858772129,1.120682906354775,0.0351046911233118,0.972447612915934,0.06023361563399918,0.4489155915968508,0.04388438191474581,1.160201632179497,0.04459684867901353,-0.18268756323369856,0.03179795828101905,-0.05526213626996127,0.060724926362703005,0.24750177232104564,0.06236760515362828,-0.02936046858675418,0.08039505277167687
spex_prism_0428+2634_161012.fits,J0428+2634,161012, 04:28:06.39, 26:34:17.6,0.7638872649218491,0.00797021772455123,0.9877085937031527,0.010656823965667165,0.9530890829558468,0.009582290130335226,0.9305178052693432,0.009688603193331728,0.9844943369007446,0.01261372014182174,1.0102877124046776,0.011933189509982529,0.4625156608691091,0.0057516875036115675,0.9993695196327053,0.010552878989250846,0.9687701460908857,0.011096333535520362,1.056375601395118,0.012366620529774804,0.9782337784667964,0.007896164287612107,,,1.0219919219173528,0.008734842251124047,1.0081930616201285,0.008711129843911893,2.9301604927702956,0.12958524478964034,1.6139012642391537,0.024488146457486766,1.0853807231581147,0.012827119649965869,1.0293401040037835,0.0145011548283504,0.9738231103384623,0.010532880694366994,1.0124443650437058,0.01046022965977321,1.0492198660996797,0.01180892317740351,0.9398141942836356,0.008190577385515539,0.9735233060012682,0.014267808439780129,0.17597323997796993,0.01111344027547583,0.7595280758646277,0.009502730458936445,0.07520829608853698,0.010121505799507522,0.013373104544865415,0.013116783188789873,0.24023562248579675,0.012190219016108107,-0.06255918319406219,0.013990239777762833
spex_prism_0429+2425_161012.fits,J0429+2425,161012, 04:29:03.32, 24:25:55.4,0.8137552717387722,0.0068931866386241145,1.0362239277265737,0.008337040051230602,0.9791269999375497,0.008084816201844815,0.8654428466269815,0.008045673174801102,0.9670175514377068,0.009669274096034155,0.9913767406413054,0.006734567824858946,0.6222576355802208,0.005425178703237661,1.0050283973766638,0.007383136029210415,1.0442989064126853,0.010136438878594835,1.0663813436788476,0.012513145830201092,0.9819583287840535,0.007843054654969312,,,1.00761295810588,0.006518039146832768,0.9869617790040469,0.007819428224315843,3.3130704785982275,0.19795831721926904,1.8763697374839294,0.030209558109775995,1.180197064052629,0.01308271695090618,1.0586514862278402,0.010128962150973031,1.013208982972215,0.007608591334400379,0.9650423747634865,0.0071616159275224,1.0213179700526915,0.007707813382832833,0.9367389871331324,0.006865787126767116,0.9163922751549313,0.00815337344095696,-0.0028916642340112864,0.00907567581495197,0.4906247782698964,0.007015807538860709,0.19725603818951049,0.009658436011248389,0.09590156482450307,0.009888598535451966,0.2103221620006163,0.0077917983018347455,-0.02152436842100715,0.009556217554135708
spex_prism_2234-2309_161014.fits,J2234-2309,161014, 22:34:44.19,-23:09:11.8,0.6058995478664593,0.03824983054751708,1.0874253282348543,0.07147290952603928,0.929838780033485,0.03716004741099497,0.5860560066364401,0.04980153639702991,0.6301778525521127,0.05766743010482701,0.7182500665646678,0.03659395068422967,0.5755655948205468,0.031015314668578944,1.0657743043943697,0.05268684541373319,1.2247649901311208,0.10744915681729153,1.1675855171310934,0.12898110642011573,1.0248188974476298,0.07107544089120456,1.228207928316301,0.06714995557852538,1.1939222409537935,0.058573076998027135,0.9129971736616949,0.06606741152377069,3.850240465135357,41.83616985159017,-3.996100287265385,0.9822828412689685,1.727666517359656,0.12586413538743646,2.1367534962483563,0.22570942790564935,1.376961681006205,0.06955872578900524,0.9196033732479213,0.05531657952610731,1.0754552525374221,0.042706317703400616,0.5439315860720245,0.030851704362595198,0.5470163646090754,0.05760038198338257,0.04800413910440778,0.06160595648771287,0.534618589065083,0.04931053864051264,0.4185518348578011,0.06537839092923907,0.7064722083500764,0.09036100877167702,0.5913708292732879,0.0658178818874035,0.419303034410643,0.07419344977269422
spex_prism_2233-1331_160806.fits,J2233-1331,160806, 22:33:44.29,-13:31:14.2,0.7438480859690979,0.0019319345247541687,0.9324923745972999,0.002747428081185927,0.6994851294129971,0.0041408930448135406,1.1237517464307092,0.0033234115541282204,1.018927276991025,0.0033207135415127425,0.9125093671104916,0.004015538260670056,0.3270262604275549,0.0013596753560143672,1.0224772353132516,0.0035550666939201747,1.0220422081921905,0.0034299740864801908,1.0038383492121956,0.0016545476829393068,0.9855163851353375,0.001605294572685712,,,0.9766241022762993,0.0021365201900890077,0.937538133669913,0.003084061412170849,1.5176538073833654,0.00449966685050396,1.687983923911935,0.00397521943334577,0.886868116067553,0.0025741391860246324,0.9647578392920974,0.00344987945101899,1.0913110591418864,0.004380208627756064,1.0723948283564821,0.004015344333856093,1.429622958302477,0.006995277348664253,0.960309761489202,0.00230788127197457,1.0165517696698556,0.0037733189177228763,0.32830152544370356,0.0036072516311693404,1.0343297747260136,0.0031180075264339033,-0.1692678234606561,0.002491756732486985,-0.07958638800346146,0.003886959654141403,0.35724451397383317,0.004019082313147397,0.10457190560634887,0.005824850606382572
spex_prism_0443+2618_171001.fits,J0443+2618,171001, 04:43:45.00, 26:18:01.8,0.7472348215846344,0.004748043024259126,0.9096822971243688,0.005946889778569282,0.806304077345303,0.008493437155877371,1.1986243725106485,0.006847822715286759,1.1336272134452623,0.007377305451832773,1.1674345373292991,0.010511912863012765,0.26941404366684935,0.002019979807494656,1.0129523609086986,0.006234971806768011,0.9177872089400858,0.005804791369321563,1.0394511285077128,0.0038622394270183056,0.9813480774346737,0.0033324536771032493,0.9950139402444352,0.004004414107969298,0.9836874498155177,0.003848705294573867,0.9832148506887383,0.005827055386359751,0.7613744186937689,0.004786262935635431,0.811088965944313,0.003832933918642477,0.8312803873632842,0.005083885537697416,0.8795331053896243,0.006725723707778139,0.8367485544841126,0.007191259078040162,1.09928488568057,0.007735634574092664,1.2402268921824464,0.011884096753840244,0.8759865097155245,0.005415815104705766,1.1543062666524428,0.008032931608250258,0.5275259062786982,0.006422223866816469,1.2163106006553746,0.004860411627016095,-0.2325284307686176,0.00516961449730639,-0.23014010926026518,0.006807111518496482,0.3211841513822675,0.007948339849235467,-0.26910308933519217,0.008750103123313617
spex_prism_0809-0332_170216.fits,J0809-0332,170216, 08:09:09.04,-03:32:46.3,0.7793565786540707,0.006958864211801536,0.9909461032022516,0.009825100992622876,1.0181754672853427,0.009396133096323344,0.9884432569765852,0.01044272602546068,0.9215289347787737,0.010361258171177288,0.9460629759486403,0.009285559906315521,0.39458760879858584,0.0035302295124121055,0.9697674854456336,0.008088785086360382,1.0519017310074048,0.012839464749447409,1.1251708042012856,0.010709069563010544,1.076123414262468,0.008489008552211215,,,1.0840926428959166,0.007062239223812929,0.9481095554935924,0.008582464304239907,8.7436309291593,1.035499541754986,2.216690103737183,0.04776885712158848,1.026734732279818,0.009579914676864932,1.1129191524245376,0.015161068608545434,1.0749662752842393,0.009993686149285301,1.009136618801457,0.009916000940239497,0.9821489832849715,0.008870486159410053,0.8267375272435771,0.005796464586797794,0.8945559573538207,0.008741542695248001,0.3227598941187912,0.008539282285817846,0.8444901838045374,0.007624011704166773,0.011311616422574777,0.007648429916183249,0.09960538167629399,0.01210556307406229,0.30886124691661043,0.011796489518854116,0.05852109711308149,0.011543755412925561
spex_prism_0426+2512_161012.fits,J0426+2512,161012, 04:26:56.91, 25:12:56.1,0.7991493897366988,0.006529889592239171,1.0316501739600454,0.0075427400264595065,0.9794681394776635,0.008181316882893674,0.8699027864148025,0.00922577522227582,0.9360659674539866,0.008669506649866524,0.97540419894912,0.008381062144119425,0.5910144999183727,0.005263773009805865,0.987726948436467,0.006920057995033976,1.0448645679563577,0.009377098442782639,1.0470827229975086,0.013530379077940857,0.9950348506348186,0.00985956948788039,,,1.0347188146658417,0.006826016022352326,0.9798692435448818,0.007464549419126162,3.5888871460376595,0.3044963129197122,2.0951111576404102,0.051706375800933464,1.181698907525409,0.011878587301728954,1.097155766667175,0.010736969232582293,1.0260127177415355,0.008620996207198056,0.9693208271961468,0.00817811881260642,1.0209622546102273,0.007884148632849192,0.9021454112720433,0.0070693893727201826,0.9021216437609507,0.00789217986875719,0.03113028360061843,0.00806112943151047,0.5325599422287947,0.007191231993307628,0.21626830678454123,0.009471991832824095,0.11574388156666529,0.00794910771618396,0.23052018944550345,0.007978413336679509,-0.010358173883452632,0.009527718775306273
spex_prism_0421+2720_161013.fits,J0421+2720,161013, 04:21:50.20, 27:20:22.6,0.7215784100422816,0.00700633822167156,1.0650532277699354,0.012889395698194039,1.0422546931443892,0.010273092903049239,0.9377698839235523,0.010389632561797995,0.9004845661707161,0.01052948775649762,0.9655427787091945,0.01153920224684075,0.40917667730065577,0.004759882039861298,1.002209300663005,0.00901451381493133,1.1054700260585533,0.014666898239242056,1.0746538679841475,0.011526443573071705,1.0267018474376994,0.008799101684311313,,,1.0714339926969718,0.008833078231054585,0.9771887119026089,0.008723410862118409,16.4500082345391,2.35497183592451,2.136417222069076,0.046207365713818574,1.0903301331124393,0.01176942748192119,1.1717519668649508,0.014278145970357856,1.054359474166928,0.01463233202120519,0.9389202097381112,0.011625377845399456,0.959458380545248,0.010929386493016542,0.7803656407393595,0.006745511214650852,0.8598574751212339,0.01077874003709668,0.2777888204982448,0.011216821297239239,0.8269718891193057,0.00904176909959367,0.09004707929379319,0.00945325502839508,0.18452761410004456,0.01286187435880704,0.3353250506781312,0.011510165521469393,0.03864369425815864,0.015366473171110962
spex_prism_0422+2347_161013.fits,J0422+2347,161013, 04:22:27.52, 26:47:25.4,0.804295979554572,0.015044074275234406,1.0248592538399908,0.016685347681001387,0.9619937593838858,0.013924392220905154,0.9216265779065305,0.01876821051228518,0.9709971998663665,0.01687951545894108,1.0033337800248516,0.017520047506771483,0.5713882808632835,0.010572931414667275,0.9812195766384322,0.013444016983343979,0.9893919530012923,0.016767678218958682,1.02061194412218,0.02543073386513021,1.0004066943736107,0.017339761702578137,0.9796450615474862,0.012299258268304235,1.0036418027588097,0.014320072171110088,0.9994091263457625,0.013177888917805105,4.6166180172330815,1.465415223333864,1.8192176559838595,0.08681658224896917,1.0951129476860253,0.021188188064501772,1.0526637763885074,0.0191673052903037,0.9843109542673497,0.01689074237335138,0.9757437387164658,0.016797388088196367,1.0395077829199801,0.015287250650275586,0.9659570689006511,0.013239715000964915,0.9608513336934111,0.01673168804857476,0.04311659015423229,0.0177142997088581,0.6018909142571478,0.01563861469751073,0.13931935969210796,0.01612532041116897,0.04450645926585746,0.01723271612925036,0.20021653171317172,0.017173143746708603,-0.08601602480933891,0.019990662457680514
spex_prism_1829-0156_170903.fits,J1829-0156,170903, 18:29:53.02,-01:56:32.6,1.6446064507293974,0.4399139790936156,1.252322700953558,0.08469852354055304,1.1958884721868916,0.027429249735323857,0.48222566007767365,0.29286747228644455,0.6845897193229213,0.07160391634343119,0.8479612265988636,0.02351270694438144,4.523733045112662,0.761339829142934,0.9282338018188747,0.05385074635342714,1.2819602492595428,0.14035409759041012,-13.79602524929509,32.1066527111089,1.9911628237992276,7.849547082082908,0.47416571845157907,0.12042859118399861,1.202453512201347,0.24374978974597647,1.0516578379098085,0.07483582622737224,-4.137332268877365,53.293604703850946,-2.8254783926154037,9.535310915645175,2.2219306544912323,3.9600794084918998,1.5496893179326752,0.1817173408556634,1.1873096723879537,0.033415898666014035,0.7985162284757502,0.05792558038473466,0.8361983774049806,0.01944935194629581,0.8940856618554409,0.13809413714462823,0.6438879518904779,0.06429022140690857,-0.9171261417619767,0.11778339707762268,-1.1104192305444156,0.0977516523396771,1.326410961699918,0.3965099011396441,0.6601362233049326,0.09168749971037744,0.027578170445072697,0.05593698081734748,0.24198588946860006,0.031031161327252237
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,0.8898833107025976,0.006701324474080656,1.0462753113680083,0.005291847875836198,0.9016775990972422,0.004093271678382889,0.7133966286884178,0.007604570652654615,0.9634975204606219,0.005951713817484774,1.0664965846242196,0.004808573101469906,1.2759955182584,0.008748750765283931,1.0158044348783029,0.004271709852797758,1.053000352846372,0.005799884928433361,1.0188294750907079,0.04011292358284255,0.9477644759328228,0.023539990282182524,,,0.9907624538194063,0.007819462004118212,0.9906263419602535,0.004479771051043216,2.540823447408174,7.702402390039664,7.180579270102623,1.504077799944081,1.4412172460182002,0.020462747204944145,1.0611944659238441,0.006327959199509494,0.9268253104253638,0.003801111719280628,0.9557713817145286,0.004698350019240555,1.1090438544788048,0.0050836952695355155,1.116324403934942,0.00820670619322357,0.9368292097815422,0.0051162539909579184,-0.39953801552107465,0.006686966059116661,-0.15628123591661294,0.006466229891164734,0.507934309349595,0.014401930774463752,0.11584980444401605,0.006279392314599169,0.016484043563801475,0.00518512064006703,-0.1331526216953765,0.004782479237817613
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,0.7931049211560962,0.0015790477407249105,1.0424232488393468,0.0012883850828517918,0.9560476944244362,0.001599234693808178,0.9555482230444539,0.0022504673160292686,0.9688478816108937,0.0016876834289015407,1.0330808200947426,0.0020775057353377585,0.5816967044940666,0.0013224906730377286,1.007774883178784,0.0012559857122717507,1.0258926704233837,0.001706095543323379,1.017869981085737,0.0020387888339097097,0.9946517861194002,0.0014091703869171907,,,1.0083032965689704,0.0017456442462839426,1.0074729716536615,0.001430296954903963,2.2698664784822986,0.018567197972952084,1.4565735199059269,0.004354875220624908,1.0517973073014275,0.0024870274527133977,1.030374025210428,0.0017867982134138643,0.9625277050183338,0.0017756269693867165,0.9593032399396487,0.001411864504686381,1.0459729214681326,0.0017957742117943169,0.959394575598926,0.0016684242109381291,0.9495259384304717,0.0015311015934371547,0.045468272551594226,0.0017588293815741518,0.5582706906386956,0.001657667946973307,0.07265009518351384,0.002103229970594251,0.06247739744633587,0.0016337731207531367,0.20330037090855185,0.0016096945970240236,-0.08095090400902495,0.0019463187647804675
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,0.7369598313774082,0.005681058218187908,1.031693808026133,0.006352859627900349,1.0085722024282102,0.007979454590639205,0.9876336415744603,0.009143340483046393,0.957587712372975,0.007652688050631196,1.043932447466863,0.007254416325023122,0.33057763634753773,0.002759894630108287,1.0039001940195278,0.006169367235314126,1.018014254974931,0.008241899478015544,1.059986439593621,0.024880197433957266,1.0061975395799787,0.014905105311038287,,,1.0161084817896577,0.008042179812623715,1.0179918114141837,0.006223593529904606,2.186127579330237,0.7125938608621085,1.4093334828606103,0.0674038070467962,1.014704750698358,0.010600649673777133,1.0520618922096607,0.008386256782061657,0.9594168187868621,0.008128348070040545,0.9692798311092216,0.007012800852703696,0.9915006556718774,0.007124656324511908,0.7998856877184006,0.006754501203692698,0.9262868737896661,0.006870486545856206,0.3677681430561197,0.006934898496035361,1.0105839065892783,0.005740334115373802,-0.002967624593713631,0.01107825047275504,0.07322729689210665,0.00770012116475377,0.34385134962162095,0.00745249559190419,-0.08674919254496107,0.007876892182654027
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,0.8003108993365985,0.0022506532301815063,1.0287353380134674,0.003023392873099393,1.045104424026973,0.004454379543558752,0.9777009991407165,0.0028233792148672885,0.8987384048366149,0.002810777150327002,0.9330958362316768,0.0037660187238081778,0.4019366324818641,0.0014686146591985556,0.9959584294062663,0.002249523650994912,1.1175915633156481,0.0033605896611582186,1.1597764840164861,0.0033763440584018197,1.0994429460787485,0.0027719242099134185,1.1069933036839827,0.0028764405211992336,1.0725923948428278,0.002102147413254209,0.9393516364851462,0.0027332802065629415,5.281226263437489,0.12658879256268052,2.311254513874339,0.011548783481882064,1.0475861809405989,0.003182163210776475,1.1448253414573983,0.003646558945067024,1.0875574469558138,0.004785497366125946,0.9720673170720893,0.0028016725813527336,0.9568421843884485,0.004083971030264565,0.823062751824449,0.002307150043170276,0.8616222424477608,0.002412992219361087,0.30250523482430625,0.0024196085794224538,0.8254553933771807,0.0029864775837996965,0.025240798409995904,0.0028675043765681247,0.14993060521091842,0.0031122641529800527,0.32825831092181845,0.003182541596355136,0.0866666590779484,0.004614158675669356
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,0.7510535311225235,0.0013470755851284096,0.9632666871668549,0.001734033469607251,0.9153922787160413,0.001998453344563204,1.1063560010487026,0.0021763583769234336,1.0536112808466847,0.0016966421289844773,1.040785528728832,0.00223534147156203,0.31690731817890977,0.0007010344596670307,0.9955629942365977,0.0012988812888620493,0.9570895262387741,0.0015300390315542511,1.0318807877150173,0.0015674378447625864,0.9888151585321704,0.0015211688932927805,1.0024637055528702,0.0013181451157902684,1.0139853384387323,0.0015425251221978826,1.004776375210795,0.0013810788391335396,1.2772843385258248,0.004048270954967043,1.0605389864699784,0.0022403979429986547,0.8954492365281664,0.001507085063212936,0.934237832406789,0.00153762163079204,0.9507932625567256,0.0021570116913164974,1.0381341048356862,0.0018398995176727283,1.0924278293046477,0.0027493075282569715,0.902577898897969,0.0015527547498725121,1.0746660477666825,0.001687362190152767,0.40664400203843776,0.0016017225728164575,1.0633433426122403,0.0012232975707399637,-0.15200401165630942,0.0019552834175267566,-0.12454067194308649,0.0018445092691306323,0.2892096433646065,0.001976355814944859,-0.1457741499517273,0.002695911527807575
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,0.6753578341988113,0.035293194222655346,0.8706684449540141,0.05899830299143706,1.0472793042989217,0.09264499706744533,1.1187352879140329,0.06250664938316598,0.9590111371365754,0.07531730354843987,0.9403630507617328,0.07112084684426749,0.29668299789381286,0.02146882904492758,0.9605252269113513,0.06489301637333587,1.0012113165882839,0.06065175573090257,0.9942441991040533,0.027395922425653935,0.9962276566956031,0.027732302296586398,,,1.0450797236594167,0.04208896950857737,0.8579066030381094,0.05161839669600764,1.0902824210091422,0.07603993199657338,1.117728582763514,0.04700778109519365,0.8920762424878541,0.05001308088840492,0.9826036376545378,0.07973553719860174,1.0301866153156611,0.07769089274968648,1.1485428302765892,0.07618390691740402,0.954855114481068,0.08257567449364514,0.7059073616445788,0.02601883785100913,1.0129047708669865,0.07125030422550792,0.5932755420633189,0.055139319302242314,1.184249640291359,0.05557116072531428,-0.02127264573290221,0.04667182322565723,-0.11857099747879407,0.07292788495110622,0.43728411842115916,0.08982045099473832,-0.12762794379614845,0.09578933589755799
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,0.8522658618283859,0.05957799926602087,1.2146260877612352,0.03376049269368575,1.1489790569037461,0.011829472628387584,0.5376714930144672,0.06561504542575629,0.7149211256701389,0.02991975198013206,0.9251438487528151,0.011591592910478848,3.046769496398263,0.23137058796020016,0.9803110384222907,0.023371931335584413,1.2826757368714912,0.061038400159854116,0.5939157497512596,21.979853746258748,1.026409022372663,0.2891883941344654,1.2419834754954624,0.13912939001807453,1.1629810856490244,0.10827557138793117,1.0151514228616803,0.03140693885847658,0.26534322090495993,1.7284492778284966,2.450351717029991,21.250416450937703,2.3006315594957343,0.37836197617985873,1.494782906072744,0.0636348554258051,1.1032813787593572,0.013847405937389546,0.8232986349265492,0.025931925206646732,0.8703378830026607,0.009132583077168003,0.9625597226810902,0.07470179980431686,0.6521697089965416,0.02921568840286536,-0.8539080981507265,0.05662602937803331,-1.0193677447041338,0.04301409928440522,1.024937278487097,0.12951274391927062,0.5722411711063649,0.0437409096351392,-0.006356552758884396,0.02363844630537664,0.14726801032557105,0.014360553512999382
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,0.733563193814398,0.006798884916618149,1.0985280458314655,0.010788572415261039,1.078778578873421,0.0107250760376394,0.9565719549282965,0.00935970262257218,0.8715689364478006,0.011641919013372541,0.966808941974477,0.009598388087712649,0.39550764690370604,0.003776110772484435,1.0128578141563795,0.010028312378503206,1.0952716106099805,0.014157846019157198,1.0403157454653864,0.009984104858946774,1.0806843851207903,0.007246496243846288,1.0041664044254945,0.007898293168290871,1.0451344342853015,0.0074515179862174735,0.9849866831654087,0.009740832434654815,4.711877604398221,0.4697009261152513,2.3101528751048805,0.05331245529243722,1.0630702305060016,0.010667548054158524,1.1773217556116808,0.015067313583663491,1.048141181859122,0.012665805358125701,0.9103090301559934,0.009740725743278214,0.9269742833087303,0.009784850098178038,0.7434927162626627,0.005757920311948466,0.8104365324091928,0.009339384802990982,0.2811474422441128,0.009081876569465023,0.8252392651430354,0.007927169687367458,0.08438083977857404,0.007916583319336099,0.24046168683760857,0.012208257546564603,0.35582627858352933,0.011988082347405218,0.04478755881818679,0.01264596259142501
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,0.7496264161601602,0.0022614400290044356,0.9549655474131951,0.003594467376609989,0.9559036647496013,0.004817225781764881,1.0893405009729993,0.0033441135418557488,1.0551352843292892,0.004017792789804651,1.0118011129331006,0.004465642172129131,0.32272621875743146,0.001218188456703591,0.9935649924856139,0.003193266219211567,0.9170891095685797,0.003802205482785082,1.069270477516115,0.002599962219092655,0.9804454867102995,0.0021568617285076795,,,1.0226179777629691,0.0022925441492369675,1.0249612593193715,0.0034592608572953576,1.468383309269773,0.00677114309013951,1.1069809115256826,0.0038360214200242946,0.9136939917190131,0.002978848720500543,0.9462722043202698,0.003981791318940164,0.9775926572704285,0.004520257917877477,1.047158196134713,0.0041259403767415865,1.0461305222236488,0.004995106477445198,0.8830513620543247,0.0025789522607375295,1.0866345134122701,0.005215132292231068,0.4174164182500274,0.002978989528929264,1.0417417346644622,0.003302455575948249,-0.13755178260706072,0.0026926540904779815,-0.11407220114920438,0.004202938888058338,0.3008703203138757,0.0038501130529033233,-0.1094300640510896,0.005650714635561932
spex_prism_0048-0224_160911.fits,J0048-0224,160911, 00:48:16.39,-02:24:46.9,0.7434275931085684,0.001827157019992187,0.9647931495989202,0.0032226930098483582,0.9207915691927973,0.0032334451985571106,1.1222035763375044,0.0030648158846297907,0.9812702728472129,0.0031159110856462404,1.0488386226265227,0.0037854267400327553,0.3008529893230669,0.0009755491123970874,0.9928175520131323,0.0022393247105465808,0.9658485335370464,0.0032167163493149946,1.0407681471424255,0.0023872060779487675,0.9848329807264378,0.0020527264854827846,,,1.013837622902146,0.0023579362690927795,1.0073121118754207,0.0025519050518436528,1.4709965027530565,0.0070137016837985644,1.0966469245954227,0.0034912436248118765,0.8850197180340409,0.002259489912984918,1.0197281118286583,0.003632678248146642,0.9496316552276417,0.003706427777778432,1.0364916048748023,0.002676420994516324,1.0860221069102969,0.004542173856505393,0.8848070360520236,0.0018122970874972907,0.9906497619647281,0.003351310073213348,0.42855730323484675,0.002735754428655119,1.0903354613471097,0.0021416395280239174,-0.16822876554826519,0.002876499358257256,-0.05781307528920924,0.003023300345786325,0.3155256821343455,0.003231738003940003,-0.13521888562301945,0.003837505677425536
