Files,Shortnames,Dates,RA,DEC,model,instrument,teff,logg,z,enrich,stat,scale,radius
spex_prism_0008-2813_160921.fits,J0008-2813,160921, 00:08:56.50,-28:13:24.6,drift,SPEX-PRISM,1600.0,3.5,-0.6,,2926.8375473976685,2.4224519100733037e-19,0.21830120049356824
spex_prism_0008-2813_160921.fits,J0008-2813,160921, 00:08:56.50,-28:13:24.6,dusty01,SPEX-PRISM,1800.0,5.5,-0.0,,3136.1240346967234,1.1274730006589906e-19,0.14892980375041695
spex_prism_0008-2813_160921.fits,J0008-2813,160921, 00:08:56.50,-28:13:24.6,madhusudhan11,SPEX-PRISM,1600.0,4.0,-0.0,,2419.1198556501527,2.011475336997989e-19,0.19892341111584877
spex_prism_0008-2813_160921.fits,J0008-2813,160921, 00:08:56.50,-28:13:24.6,morley12,SPEX-PRISM,800.0,5.5,-0.0,,31089.960206858374,4.291421942778457e-18,0.9188172722258086
spex_prism_0008-2813_160921.fits,J0008-2813,160921, 00:08:56.50,-28:13:24.6,morley14,SPEX-PRISM,450.0,5.0,-0.0,,138819.78231985937,4.004931339010757e-17,2.8068944338669817
spex_prism_0008-2813_160921.fits,J0008-2813,160921, 00:08:56.50,-28:13:24.6,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,41600.86264712367,1.7927578457906886e-19,0.18779730593892874
spex_prism_0008-2813_160921.fits,J0008-2813,160921, 00:08:56.50,-28:13:24.6,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,15544.899063482271,1.7023725531849462e-19,0.18300200425933735
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,btcond,SPEX-PRISM,2900.0,0.0,0.5,0.0,3653032.908331096,5.350306095639228e-20,0.1025930299707195
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,btnextgen,SPEX-PRISM,2900.0,0.0,0.5,0.0,3630444.0912265508,5.367456990792728e-20,0.10275733406989053
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,btsettl08,SPEX-PRISM,1500.0,5.0,-0.5,0.2,72518.13257035344,1.2126511315198209e-18,0.4884234197226764
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,btsettl15,SPEX-PRISM,1600.0,3.5,-0.0,,119936.46591232938,1.159919033527124e-18,0.4776858527959278
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,burrows06,SPEX-PRISM,1500.0,4.5,0.5,,2944737.019414134,6.566483361113567e-19,0.35941398018823206
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,cond01,SPEX-PRISM,1400.0,2.5,-0.0,,5243923.567920627,6.027448874534756e-19,0.3443462117311857
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,drift,SPEX-PRISM,1400.0,4.0,0.3,,90348.49618526809,2.2178945332207265e-18,0.6605397946381671
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,dusty01,SPEX-PRISM,1500.0,4.0,-0.0,,67218.42712942912,1.2480297098036337e-18,0.49549697088788774
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,madhusudhan11,SPEX-PRISM,1000.0,3.8,-0.0,,132449.0586691266,8.146990890917009e-18,1.265980910920394
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,morley12,SPEX-PRISM,700.0,5.5,-0.0,,4036299.0195507323,3.3150774876325976e-17,2.553732384760701
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,morley14,SPEX-PRISM,450.0,5.0,-0.0,,8499688.369526286,5.0532912252362206e-17,3.1529399959825155
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,6128329.765152567,3.5740998652130817e-19,0.2651623647296131
spex_prism_0414+2807_170102.fits,J0414+2807,170102, 04:14:30.92, 28:07:10.2,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,4335967.50672812,4.353016199979533e-19,0.2926332587158396
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,btcond,SPEX-PRISM,2000.0,4.5,-0.0,0.0,5738.5649410387105,4.385169092508564e-20,0.09287989464202223
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,btnextgen,SPEX-PRISM,2600.0,0.5,-0.5,0.2,8848.362385195713,1.779448154517963e-20,0.05916586406507158
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,btsettl08,SPEX-PRISM,2100.0,5.0,-0.0,0.0,5319.523556387994,3.551426303503352e-20,0.0835853076583192
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,btsettl15,SPEX-PRISM,2200.0,5.5,-0.0,,4938.327969311076,3.733545171125261e-20,0.08570166253240356
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,burrows06,SPEX-PRISM,1500.0,5.0,-0.5,,4455.591949227968,1.4780709712119048e-19,0.17052033834748426
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,cond01,SPEX-PRISM,2200.0,4.0,-0.0,,10296.753288308162,2.995724541189013e-20,0.07676786816457372
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,drift,SPEX-PRISM,2100.0,5.5,-0.0,,8087.158236112449,3.8886118656096204e-20,0.08746329618988587
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,dusty01,SPEX-PRISM,2200.0,5.5,-0.0,,6969.350343518096,3.2176946360695887e-20,0.07956113226895813
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,12216.752024855643,8.823500239978679e-20,0.13174950518003634
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,12958.710359211045,2.4694144480129277e-19,0.2204070765869483
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,morley14,SPEX-PRISM,450.0,5.0,-0.0,,110658.03115701242,3.92437707569564e-17,2.7785224292312454
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,10412.263684217902,1.35708919260937e-19,0.16339273327790446
spex_prism_0301-2319_160803.fits,J0301-2319,160803, 03:01:20.09,-23:19:23.5,sonora18,SPEX-PRISM,1600.0,4.5,-0.0,,5702.385228931806,1.088281514933851e-19,0.1463184756878006
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,btcond,SPEX-PRISM,3000.0,0.0,0.5,0.0,4725.744508859616,2.1628878708484226e-20,0.06522972452770223
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,btnextgen,SPEX-PRISM,3000.0,0.0,0.5,0.0,4672.6044266691915,2.1658069601573835e-20,0.06527372754592288
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,btsettl08,SPEX-PRISM,1600.0,5.5,-0.0,0.0,2490.506221806,2.7678954918527475e-19,0.23334762554083996
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,btsettl15,SPEX-PRISM,1600.0,5.5,-0.0,,2528.63167484135,2.4071629778348047e-19,0.21761122289130633
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,burrows06,SPEX-PRISM,1600.0,4.5,0.5,,4156.695505716074,1.9167303824788605e-19,0.19418203823685626
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,12157.472040681936,8.192598613567154e-21,0.04014573196517555
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,drift,SPEX-PRISM,1600.0,5.5,-0.6,,2335.836278506309,2.6861762102318643e-19,0.22987714310467233
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,dusty01,SPEX-PRISM,1800.0,6.0,-0.0,,3683.8091378202253,1.3038992237407726e-19,0.16015870746615793
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,madhusudhan11,SPEX-PRISM,1600.0,4.0,-0.0,,2151.7970861075582,2.420895761355661e-19,0.21823107243335654
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,morley12,SPEX-PRISM,700.0,5.5,-0.0,,11151.262458864356,1.2260626648099113e-17,1.553047989641805
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,morley14,SPEX-PRISM,450.0,5.0,-0.0,,31042.92490999487,3.6599606162955075e-17,2.683284660395697
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,14894.945191012635,1.7422030304850466e-19,0.18513047877302158
spex_prism_0534-0702_161031.fits,J0534-0702,161031, 05:34:53.28,-07:02:35.5,sonora18,SPEX-PRISM,1800.0,3.0,-0.0,,8426.38002683979,1.0987410726749484e-19,0.1470199333657682
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,btcond,SPEX-PRISM,2700.0,0.0,0.5,0.0,72207.98640119523,3.5491438615537596e-20,0.08355844390574944
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,btnextgen,SPEX-PRISM,2700.0,0.0,0.5,0.0,71485.91361450574,3.554639164809009e-20,0.08362310758270483
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,btsettl08,SPEX-PRISM,1500.0,4.0,-0.5,0.2,1721.007279987839,4.450649523745648e-19,0.29589678055634444
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,btsettl15,SPEX-PRISM,1600.0,4.0,-0.0,,2174.8430873720367,3.138381097633061e-19,0.24847424608841123
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,burrows06,SPEX-PRISM,1500.0,4.5,0.5,,43508.889598542315,3.0264592795622874e-19,0.24400344572745505
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,cond01,SPEX-PRISM,1400.0,2.5,-0.0,,124425.84870595013,3.403445714232839e-19,0.2587545264907463
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,drift,SPEX-PRISM,1500.0,3.5,-0.0,,2103.669635526856,5.017379850245761e-19,0.3141716786671278
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,dusty01,SPEX-PRISM,1700.0,5.5,-0.0,,3771.003343928173,2.2381943162802084e-19,0.20983476175511384
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,madhusudhan11,SPEX-PRISM,1300.0,4.0,-0.0,,3782.3607481029294,7.495980395444785e-19,0.38401020241020534
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,morley12,SPEX-PRISM,700.0,5.5,-0.0,,137111.07678792774,1.506572832665976e-17,1.7215657254469285
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,morley14,SPEX-PRISM,450.0,5.0,-0.0,,378477.2518737407,3.925063923442758e-17,2.778765568248972
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,188493.71154171406,2.262466909646538e-19,0.21096949333447557
spex_prism_0226-1610_160929.fits,J0226-1610,160929, 02:26:08.91,-16:10:03.2,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,79318.84143291977,2.340624332173526e-19,0.21458254884058592
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,btcond,SPEX-PRISM,2600.0,2.5,0.5,0.0,6849.518054068014,1.8754891800744154e-20,0.06074154347254131
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,btnextgen,SPEX-PRISM,2600.0,2.5,0.5,0.0,6310.515279054673,1.8762662940209874e-20,0.06075412637955042
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,3204.730730422871,2.9550773555319085e-20,0.07624528091218086
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,btsettl15,SPEX-PRISM,2400.0,3.5,-0.0,,6955.427066057541,2.4387771211334215e-20,0.06926512111068503
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,burrows06,SPEX-PRISM,2000.0,4.5,-0.5,,9370.535605600999,5.067043565203587e-20,0.09984029624947584
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,cond01,SPEX-PRISM,3200.0,2.5,-0.0,,22758.153167846885,7.766198138566687e-21,0.03908703926754524
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,drift,SPEX-PRISM,2400.0,3.0,-0.6,,9921.979963497677,2.4215243769308054e-20,0.06901968367427877
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,dusty01,SPEX-PRISM,2300.0,3.5,-0.0,,12988.960106937458,2.814720742329439e-20,0.0744125519290713
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,35504.777582478215,9.987546582855894e-20,0.14017092871895354
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,108369.61843904399,2.457022630056444e-19,0.21985336649107176
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,morley14,SPEX-PRISM,450.0,5.0,-0.0,,394161.9232493914,3.712104625801741e-17,2.702331639148417
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,93661.83155123962,1.372623591492007e-19,0.1643252385113061
spex_prism_0409+2000_161012.fits,J0409+2000,161012, 04:09:51.13, 20:00:45.8,sonora18,SPEX-PRISM,2300.0,3.0,-0.0,,8146.834189049333,2.98253580375853e-20,0.07659869572258172
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,btcond,SPEX-PRISM,3100.0,4.5,-1.0,0.4,34436.45944641326,1.0006793210590759e-20,0.044368628523972053
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,btnextgen,SPEX-PRISM,3200.0,4.5,-0.5,0.2,24196.647271637306,8.862459961600832e-21,0.04175473050038738
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,btsettl08,SPEX-PRISM,3200.0,4.5,-0.5,0.2,18613.584115634378,8.880441914576324e-21,0.04179706926015149
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,btsettl15,SPEX-PRISM,3200.0,5.0,-0.0,,30419.45166736351,8.63259838300023e-21,0.04120968645011664
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,606245.1303751695,1.663874461478344e-20,0.05721222261164095
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,cond01,SPEX-PRISM,3200.0,4.5,-0.0,,30704.64393378794,8.924684616914772e-21,0.04190105720443554
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,drift,SPEX-PRISM,3000.0,3.5,-0.6,,105307.24952457158,1.0887312078895249e-20,0.046279523400693
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,53787.41205033745,1.105919540338625e-20,0.046643411548409404
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,1835421.6475727577,8.766538121381386e-20,0.13132354710698416
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,2820426.2414794904,2.283137441098564e-19,0.21193104028158405
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,morley14,SPEX-PRISM,450.0,5.0,-0.0,,7683014.026303193,3.879314430394241e-17,2.7625238288578307
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,2790046.7283342946,1.2450064755218152e-19,0.15650000184596677
spex_prism_0046+0222_160911.fits,J0046+0222,160911, 00:46:06.66, 02:22:08.7,sonora18,SPEX-PRISM,2400.0,3.23,-0.0,,771811.1601335267,2.3839034302537496e-20,0.0684814379822185
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,btcond,SPEX-PRISM,2800.0,0.0,0.5,0.0,56383.30974156984,2.4368760828739726e-20,0.06923811960353865
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,btnextgen,SPEX-PRISM,2800.0,0.0,0.5,0.0,54304.02301697413,2.440292448213806e-20,0.06928663660996083
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,btsettl08,SPEX-PRISM,1700.0,5.5,-0.0,0.0,17644.898440681496,1.602556562218327e-19,0.1775559479423531
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,btsettl15,SPEX-PRISM,1600.0,5.5,-0.0,,21961.361946294754,2.0761216718284979e-19,0.2020947086843618
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,burrows06,SPEX-PRISM,1700.0,4.5,-0.0,,73640.44137401094,1.3517234011270687e-19,0.1630693942942769
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,cond01,SPEX-PRISM,3400.0,2.5,-0.0,,249777.22763670248,8.507090101970121e-21,0.04090901833545632
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,drift,SPEX-PRISM,1600.0,5.5,-0.6,,14358.520554156205,2.3469230935250227e-19,0.21487108215113587
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,dusty01,SPEX-PRISM,1800.0,6.0,-0.0,,20257.78435321276,1.140437920445057e-19,0.14978363521726748
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,madhusudhan11,SPEX-PRISM,1600.0,4.0,-0.0,,19615.609788833128,2.124793294546559e-19,0.2044498919783329
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,morley12,SPEX-PRISM,800.0,5.5,-0.0,,338606.38747482037,4.233453863215534e-18,0.9125905292916064
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,morley14,SPEX-PRISM,450.0,5.0,-0.0,,1089271.8082435494,3.825571840736551e-17,2.7433215992413675
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,397647.81608488015,1.7994130645238452e-19,0.1881455611056282
spex_prism_1624-2444_170213.fits,J1624-2444,170213, 16:24:46.83,-24:44:21.1,sonora18,SPEX-PRISM,1800.0,3.0,-0.0,,154098.2686356918,1.0764314146978075e-19,0.14551967755837397
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,btcond,SPEX-PRISM,2700.0,0.0,0.5,0.0,4195.128160445989,2.40404766814483e-20,0.06877016703990631
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,btnextgen,SPEX-PRISM,2700.0,0.0,0.5,0.0,4073.6518887970415,2.406565530561169e-20,0.06880617059073371
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,btsettl08,SPEX-PRISM,1800.0,4.5,0.5,0.0,794.6342419851878,1.1875603615279386e-19,0.15284681327480917
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,btsettl15,SPEX-PRISM,1700.0,5.5,-0.0,,1709.9846294434947,1.3704522166680744e-19,0.1641952127302838
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,burrows06,SPEX-PRISM,1700.0,4.5,-0.0,,3745.4031227398223,1.1987694692695015e-19,0.1535664619832401
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,16897.09797881353,7.948823844639986e-21,0.03954394361186109
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,drift,SPEX-PRISM,1800.0,4.5,0.3,,982.4667528371369,1.1963693791098485e-19,0.15341265508733604
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,dusty01,SPEX-PRISM,1900.0,6.0,-0.0,,2262.257810236454,9.044472752587391e-20,0.13338904684421424
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,2114.846414091988,1.4322731093334323e-19,0.16785777455023787
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,morley12,SPEX-PRISM,800.0,5.5,-0.0,,23272.948925228993,3.783612845484943e-18,0.862743880474508
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,morley14,SPEX-PRISM,450.0,5.0,-0.0,,70894.08988038043,3.653742962207942e-17,2.681004468158247
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,23281.504657254794,1.657026360723443e-19,0.1805482363963093
spex_prism_0421+2706_170929.fits,J0421+2706,170929, 04:21:07.04, 27:06:48.8,sonora18,SPEX-PRISM,1700.0,3.0,-0.0,,6740.840424850054,1.2139055453373993e-19,0.15453291238057063
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,btcond,SPEX-PRISM,2700.0,4.0,-0.0,0.0,1620.9100307326269,1.6252739221556554e-20,0.056544689733944734
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,btnextgen,SPEX-PRISM,2700.0,4.0,-0.0,0.0,1442.7921245832124,1.625756663378475e-20,0.05655308660344686
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,btsettl08,SPEX-PRISM,2700.0,4.0,-0.0,0.0,1561.2578124378028,1.5963154044948425e-20,0.056038679653214796
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,btsettl15,SPEX-PRISM,2700.0,4.5,-0.0,,2134.910052174267,1.488465564362165e-20,0.054112542225227246
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,7484.295025876693,1.727230863667399e-20,0.05829129943168335
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,cond01,SPEX-PRISM,3200.0,2.5,-0.0,,4797.823267217325,7.952387033862516e-21,0.039552805725899726
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,drift,SPEX-PRISM,3000.0,3.5,0.3,,2558.865069176231,1.0120817644480531e-20,0.044620696165185464
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,dusty01,SPEX-PRISM,2600.0,4.0,-0.0,,3856.9663871808852,1.820106463634553e-20,0.059837981869576236
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,31674.341804216652,9.218414212149086e-20,0.1346655940022766
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,60554.39409375029,2.4094533587149824e-19,0.2177147252480397
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,morley14,SPEX-PRISM,450.0,5.0,-0.0,,195823.08339678287,3.8781833958802516e-17,2.762121085328369
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,54275.861014888535,1.341936660067987e-19,0.16247799477812375
spex_prism_0344+3218_170219.fits,J0344+3218,170219, 03:44:18.62, 32:18:18.4,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,5597.353335930239,2.52341042218132e-20,0.070456730813649
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,btcond,SPEX-PRISM,2700.0,3.5,-0.0,0.0,4493.747676970601,1.6465034356309236e-20,0.05691278819335236
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,btnextgen,SPEX-PRISM,2700.0,3.5,-0.0,0.0,3424.181325190108,1.6471949504832686e-20,0.056924738337535224
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,btsettl08,SPEX-PRISM,2600.0,3.5,-0.0,0.0,5567.781168676023,1.841397039602198e-20,0.06018693979229969
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,btsettl15,SPEX-PRISM,2600.0,4.0,-0.0,,8100.289163211189,1.7754655701494127e-20,0.059099617393272845
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,burrows06,SPEX-PRISM,2000.0,5.0,-0.5,,31160.78174385326,5.057148040791064e-20,0.09974275861189151
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,cond01,SPEX-PRISM,3200.0,2.5,-0.0,,19945.19991149715,7.833599512402868e-21,0.039256287376046424
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,drift,SPEX-PRISM,3000.0,3.0,0.3,,8468.506303999775,1.0004094962413425e-20,0.04436264630570168
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,dusty01,SPEX-PRISM,2600.0,4.0,-0.0,,17306.916251361577,1.80365063006093e-20,0.05956686595550505
